Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
PAYMENT,4,4,-33.74000168,109.1900024,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Stephanie,5484,Clark,XXXXXXXXX,Home Office,PR,5566 Silver Route,725,4,Apparel,18.29993439,-66.37052155,Pacific Asia,Nowra,Australia,5484,3/19/2016 6:54,30368,403,20.79999924,0.159999996,75911,129.9900055,-0.310000002,1,129.9900055,109.1900024,-33.74000168,Oceania,Nueva Gales del Sur,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/23/2016 6:54,Standard Class
PAYMENT,4,4,5.690000057,50.38999939,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,David,732,Cobb,XXXXXXXXX,Home Office,PR,5193 Amber Cider Path,725,4,Apparel,18.22368431,-66.04929352,Pacific Asia,Ahvaz,Irán,732,11/6/2016 16:23,46288,365,9.600000381,0.159999996,115693,59.99000168,0.109999999,1,59.99000168,50.38999939,5.690000057,South Asia,Juzestán,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,11/10/2016 16:23,Standard Class
PAYMENT,3,4,51.3199997,109.1900024,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,1558,Smith,XXXXXXXXX,Home Office,PR,9394 Clear Corner,725,4,Apparel,18.25905418,-66.3705368,Pacific Asia,Bhatinda,India,1558,11/1/2015 21:17,20887,403,20.79999924,0.159999996,52190,129.9900055,0.469999999,1,129.9900055,109.1900024,51.3199997,South Asia,Punyab,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,11/4/2015 21:17,Standard Class
PAYMENT,3,4,-0.550000012,50.38999939,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,9704,Mcneil,XXXXXXXXX,Home Office,PR,1358 Quiet Gate Moor,725,4,Apparel,18.27477646,-66.37055969,Pacific Asia,Depok,Indonesia,9704,12/9/2015 7:55,23452,365,9.600000381,0.159999996,58680,59.99000168,-0.01,1,59.99000168,50.38999939,-0.550000012,Southeast Asia,Java Occidental,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,12/12/2015 7:55,Standard Class
PAYMENT,6,4,-140.2599945,107.8899994,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Roger,6085,Flores,XXXXXXXXX,Home Office,PR,9768 Silent Island Port,725,4,Apparel,18.26014137,-66.37052918,Pacific Asia,Kabul,Afganistán,6085,1/4/2016 6:50,25230,403,22.10000038,0.170000002,63228,129.9900055,-1.299999952,1,129.9900055,107.8899994,-140.2599945,South Asia,Kabul,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/10/2016 6:50,Standard Class
PAYMENT,3,4,35.06000137,107.8899994,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,9704,Mcneil,XXXXXXXXX,Home Office,PR,1358 Quiet Gate Moor,725,4,Apparel,18.27477646,-66.37055969,Pacific Asia,Depok,Indonesia,9704,12/9/2015 7:55,23452,403,22.10000038,0.170000002,58681,129.9900055,0.330000013,1,129.9900055,107.8899994,35.06000137,Southeast Asia,Java Occidental,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/12/2015 7:55,Standard Class
PAYMENT,4,4,73.44000244,179.1300049,Shipping on time,0,76,Women's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Christen,20486,Camacho,XXXXXXXXX,Home Office,PR,6997 Middle Acres,725,4,Apparel,18.27813339,-66.03705597,Pacific Asia,Medan,Indonesia,20486,1/28/2018 0:42,76933,1363,36.68999863,0.170000002,180248,215.8200073,0.409999996,1,215.8200073,179.1300049,73.44000244,Southeast Asia,Sumatra Septentrional,PENDING_PAYMENT,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,2/1/2018 0:42,Standard Class
PAYMENT,6,4,-84.65000153,49.79000092,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Eric,2982,Smith,XXXXXXXXX,Home Office,PR,1112 Sunny Pond Wood,725,4,Apparel,18.25558853,-66.37063599,Pacific Asia,Eskisehir,Turquía,2982,1/1/2017 0:54,50080,365,10.19999981,0.170000002,125205,59.99000168,-1.700000048,1,59.99000168,49.79000092,-84.65000153,West Asia,Eskisehir,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/7/2017 0:54,Standard Class
PAYMENT,2,4,39.97000122,106.5899963,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,5382,Smith,XXXXXXXXX,Home Office,PR,6104 Rocky Sky Vale,725,4,Apparel,18.29100418,-66.37060547,Pacific Asia,Wellington,Nueva Zelanda,5382,3/25/2016 19:52,30816,403,23.39999962,0.180000007,76996,129.9900055,0.379999995,1,129.9900055,106.5899963,39.97000122,Oceania,Wellington,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/27/2016 19:52,Standard Class
PAYMENT,5,4,38.36999893,106.5899963,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Lori,4354,Clements,XXXXXXXXX,Home Office,PR,427 Clear Leaf Loop,725,4,Apparel,18.23566818,-66.37059784,Pacific Asia,Alice Springs,Australia,4354,3/11/2016 17:05,29849,403,23.39999962,0.180000007,74678,129.9900055,0.360000014,1,129.9900055,106.5899963,38.36999893,Oceania,Territorio del Norte,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/16/2016 17:05,Standard Class
PAYMENT,3,4,35.18000031,106.5899963,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Samuel,4415,Mitchell,XXXXXXXXX,Home Office,PR,9135 Green Island Moor,725,4,Apparel,18.20114327,-66.37060547,Pacific Asia,Tamworth,Australia,4415,2/27/2016 18:19,28962,403,23.39999962,0.180000007,72464,129.9900055,0.330000013,1,129.9900055,106.5899963,35.18000031,Oceania,Nueva Gales del Sur,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/1/2016 18:19,Standard Class
PAYMENT,6,4,37.31000137,106.5899963,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,9704,Mcneil,XXXXXXXXX,Home Office,PR,1358 Quiet Gate Moor,725,4,Apparel,18.27477646,-66.37055969,Pacific Asia,Daca,Bangladés,9704,10/29/2015 13:46,20660,403,23.39999962,0.180000007,51627,129.9900055,0.349999994,1,129.9900055,106.5899963,37.31000137,South Asia,Daca,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,11/4/2015 13:46,Standard Class
DEBIT,4,2,18.78000069,59.99000168,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,7652,Guerrero,XXXXXXXXX,Consumer,PR,7074 Sleepy Heights,725,4,Apparel,18.21387291,-66.37050629,LATAM,Tegucigalpa,Honduras,7652,2/10/2015 18:09,2793,365,0,0,7014,59.99000168,0.310000002,1,59.99000168,59.99000168,18.78000069,Central America,Francisco Morazán,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2/14/2015 18:09,Second Class
DEBIT,4,2,9.75,129.9900055,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Amy,4160,Ryan,XXXXXXXXX,Consumer,PR,9731 Honey Fox Towers,725,4,Apparel,18.25896835,-66.37052155,LATAM,Granada,Nicaragua,4160,3/29/2017 3:45,56048,403,0,0,140138,129.9900055,0.079999998,1,129.9900055,129.9900055,9.75,Central America,Granada,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/2/2017 3:45,Second Class
DEBIT,3,2,14.68999958,129.9900055,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,6165,Gardner,XXXXXXXXX,Consumer,PR,3886 Silent View Range,725,4,Apparel,18.21221161,-66.37055206,LATAM,Tegucigalpa,Honduras,6165,3/15/2015 15:50,5047,403,0,0,12626,129.9900055,0.109999999,1,129.9900055,129.9900055,14.68999958,Central America,Francisco Morazán,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/18/2015 15:50,Second Class
DEBIT,5,2,-95.27999878,129.9900055,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,7927,Dickson,XXXXXXXXX,Consumer,PR,9524 Amber Terrace,725,4,Apparel,18.21828651,-66.37056732,LATAM,Escuintla,Guatemala,7927,2/11/2015 6:46,2829,403,0,0,7098,129.9900055,-0.730000019,1,129.9900055,129.9900055,-95.27999878,Central America,Escuintla,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/16/2015 6:46,Second Class
DEBIT,3,2,32.5,129.9900055,Late delivery,1,18,Men's Footwear,Yauco,Puerto Rico,XXXXXXXXX,Teresa,1786,Salazar,XXXXXXXXX,Consumer,PR,4927 Dewy Farms,698,4,Apparel,18.03334045,-66.85192108,LATAM,Pilar,Brasil,1786,5/27/2015 10:18,10032,403,0,0,25064,129.9900055,0.25,1,129.9900055,129.9900055,32.5,South America,Alagoas,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/30/2015 10:18,Second Class
DEBIT,6,2,-84.48999786,129.9900055,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Crystal,8357,Benjamin,XXXXXXXXX,Consumer,PR,4868 Easy Diversion,725,4,Apparel,18.23646736,-66.37055969,LATAM,Arequipa,Perú,8357,4/13/2015 5:48,7005,403,0,0,17541,129.9900055,-0.649999976,1,129.9900055,129.9900055,-84.48999786,South America,Arequipa,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/19/2015 5:48,Second Class
DEBIT,5,2,-29.46999931,128.6900024,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Emma,6388,Smith,XXXXXXXXX,Consumer,PR,1632 Dewy Lane,725,4,Apparel,18.25711441,-66.37059784,LATAM,Guadalajara,México,6388,2/6/2017 22:55,52609,403,1.299999952,0.01,131506,129.9900055,-0.230000004,1,129.9900055,128.6900024,-29.46999931,Central America,Jalisco,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/11/2017 22:55,Second Class
DEBIT,4,2,-199.4700012,128.6900024,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mark,8932,Thornton,XXXXXXXXX,Consumer,PR,5272 Lazy Campus,725,4,Apparel,18.21618652,-66.37051392,LATAM,San Pedro Sula,Honduras,8932,5/10/2015 21:00,8898,403,1.299999952,0.01,22192,129.9900055,-1.549999952,1,129.9900055,128.6900024,-199.4700012,Central America,Cortés,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/14/2015 21:00,Second Class
DEBIT,3,2,12.47000027,59.38999939,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,5125,Miller,XXXXXXXXX,Consumer,PR,6711 Blue Passage,725,4,Apparel,18.29026604,-66.3705368,LATAM,Indaial,Brasil,5125,5/27/2015 5:03,10017,365,0.600000024,0.01,25023,59.99000168,0.209999993,1,59.99000168,59.38999939,12.47000027,South America,Santa Catarina,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,5/30/2015 5:03,Second Class
DEBIT,2,2,25.73999977,128.6900024,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,12342,Velez,XXXXXXXXX,Consumer,PR,7056 Hidden Pike,725,4,Apparel,18.2977562,-66.37054443,LATAM,Caracas,Venezuela,12342,3/2/2015 5:10,4126,403,1.299999952,0.01,10297,129.9900055,0.200000003,1,129.9900055,128.6900024,25.73999977,South America,Distrito Capital,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/4/2015 5:10,Second Class
DEBIT,6,2,-318.480011,127.3899994,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Michael,58,Edwards,XXXXXXXXX,Consumer,PR,4770 Blue Pines,725,4,Apparel,18.22563362,-66.04745483,LATAM,Santo Domingo,República Dominicana,58,4/17/2017 17:55,57390,403,2.599999905,0.02,143551,129.9900055,-2.5,1,129.9900055,127.3899994,-318.480011,Caribbean,Santo Domingo,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/23/2017 17:55,Second Class
DEBIT,2,2,22.93000031,127.3899994,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Stephen,4340,Beck,XXXXXXXXX,Consumer,PR,2568 Rustic Valley,725,4,Apparel,18.23045731,-66.37052918,LATAM,Juárez,México,4340,6/8/2017 8:44,60926,403,2.599999905,0.02,152437,129.9900055,0.180000007,1,129.9900055,127.3899994,22.93000031,Central America,Chihuahua,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/10/2017 8:44,Second Class
DEBIT,5,2,38.22000122,127.3899994,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Jason,1916,Robinson,XXXXXXXXX,Consumer,PR,3913 Old Link,725,4,Apparel,18.24022293,-66.3705368,LATAM,Quetzaltenango,Guatemala,1916,4/5/2017 4:16,56529,403,2.599999905,0.02,141394,129.9900055,0.300000012,1,129.9900055,127.3899994,38.22000122,Central America,Quezaltenango,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/10/2017 4:16,Second Class
DEBIT,5,2,61.15000153,127.3899994,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Emma,6388,Smith,XXXXXXXXX,Consumer,PR,1632 Dewy Lane,725,4,Apparel,18.25711441,-66.37059784,LATAM,Guadalajara,México,6388,2/6/2017 22:55,52609,403,2.599999905,0.02,131504,129.9900055,0.479999989,1,129.9900055,127.3899994,61.15000153,Central America,Jalisco,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/11/2017 22:55,Second Class
DEBIT,4,2,-39.36000061,127.3899994,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mark,8932,Thornton,XXXXXXXXX,Consumer,PR,5272 Lazy Campus,725,4,Apparel,18.21618652,-66.37051392,LATAM,San Pedro Sula,Honduras,8932,5/10/2015 21:00,8898,403,2.599999905,0.02,22191,129.9900055,-0.310000002,1,129.9900055,127.3899994,-39.36000061,Central America,Cortés,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/14/2015 21:00,Second Class
DEBIT,3,2,31.85000038,127.3899994,Late delivery,1,18,Men's Footwear,Manati,Puerto Rico,XXXXXXXXX,Samantha,12014,Smith,XXXXXXXXX,Consumer,PR,6097 Dewy Treasure Farm,674,4,Apparel,18.43013001,-66.48731232,LATAM,La Ceiba,Honduras,12014,4/8/2015 3:53,6657,403,2.599999905,0.02,16625,129.9900055,0.25,1,129.9900055,127.3899994,31.85000038,Central America,Atlántida,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/11/2015 3:53,Second Class
DEBIT,6,2,-208.0500031,126.0899963,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mark,5143,Smith,XXXXXXXXX,Consumer,PR,8172 Easy River Farms,725,4,Apparel,18.23134613,-66.37059784,LATAM,Santo Domingo,República Dominicana,5143,5/9/2015 10:40,8800,403,3.900000095,0.029999999,21969,129.9900055,-1.649999976,1,129.9900055,126.0899963,-208.0500031,Caribbean,Santo Domingo,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/15/2015 10:40,Second Class
DEBIT,2,2,-40.72999954,58.18999863,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Walter,3010,Hamilton,XXXXXXXXX,Consumer,PR,3440 Grand Road,725,4,Apparel,18.23519135,-66.37054443,LATAM,Miguel Hidalgo,México,3010,5/8/2017 18:46,58831,365,1.799999952,0.029999999,147253,59.99000168,-0.699999988,1,59.99000168,58.18999863,-40.72999954,Central America,Distrito Federal,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,5/10/2017 18:46,Second Class
DEBIT,6,2,34.04000092,126.0899963,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Betty,1657,Phillips,XXXXXXXXX,Consumer,PR,1475 Red Berry Village,725,4,Apparel,18.24479485,-66.37050629,LATAM,León,México,1657,6/7/2017 14:52,60875,403,3.900000095,0.029999999,152326,129.9900055,0.270000011,1,129.9900055,126.0899963,34.04000092,Central America,Guanajuato,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/13/2017 14:52,Second Class
DEBIT,6,2,18.90999985,126.0899963,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,1251,Adams,XXXXXXXXX,Consumer,PR,4114 Lost Blossom Farms,725,4,Apparel,18.2000103,-66.37052155,LATAM,Córdoba,México,1251,5/5/2017 6:20,58590,403,3.900000095,0.029999999,146628,129.9900055,0.150000006,1,129.9900055,126.0899963,18.90999985,Central America,Veracruz,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/11/2017 6:20,Second Class
DEBIT,4,2,31.52000046,126.0899963,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Nancy,7146,Curry,XXXXXXXXX,Consumer,PR,6998 Old Treasure Crossing,725,4,Apparel,18.28542137,-66.37056732,LATAM,Tijuana,México,7146,5/6/2015 18:55,8618,403,3.900000095,0.029999999,21510,129.9900055,0.25,1,129.9900055,126.0899963,31.52000046,Central America,Baja California,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/10/2015 18:55,Second Class
DEBIT,4,2,59.90000153,124.7900009,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Nancy,7146,Curry,XXXXXXXXX,Consumer,PR,6998 Old Treasure Crossing,725,4,Apparel,18.28542137,-66.37056732,LATAM,Tijuana,México,7146,5/6/2015 18:55,8618,403,5.199999809,0.039999999,21508,129.9900055,0.479999989,1,129.9900055,124.7900009,59.90000153,Central America,Baja California,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/10/2015 18:55,Second Class
DEBIT,2,2,58.65000153,124.7900009,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Kimberly,4851,Mcgrath,XXXXXXXXX,Consumer,PR,164 Stony Field,725,4,Apparel,18.21872711,-66.37054443,LATAM,Tlalpan,México,4851,3/4/2015 9:43,4276,403,5.199999809,0.039999999,10692,129.9900055,0.469999999,1,129.9900055,124.7900009,58.65000153,Central America,Distrito Federal,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/6/2015 9:43,Second Class
DEBIT,6,2,18.71999931,57.59000015,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Joan,8020,Davis,XXXXXXXXX,Consumer,PR,6274 Middle Bluff Valley,725,4,Apparel,18.25798225,-66.37054443,LATAM,Lima,Perú,8020,1/6/2015 5:46,360,365,2.400000095,0.039999999,901,59.99000168,0.330000013,1,59.99000168,57.59000015,18.71999931,South America,Lima (ciudad),COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/12/2015 5:46,Second Class
DEBIT,2,2,48.66999817,124.7900009,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Amy,7749,Gibson,XXXXXXXXX,Consumer,PR,4905 Umber Corners,725,4,Apparel,18.25349426,-66.37063599,LATAM,Cabo Frio,Brasil,7749,4/22/2017 12:08,57716,403,5.199999809,0.039999999,144389,129.9900055,0.389999986,1,129.9900055,124.7900009,48.66999817,South America,Río de Janeiro,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/24/2017 12:08,Second Class
DEBIT,3,2,-153.8699951,56.99000168,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Emma,3202,Wilson,XXXXXXXXX,Consumer,PR,866 Crystal Path,725,4,Apparel,18.2595501,-66.37052155,LATAM,Mexico City,México,3202,5/5/2017 21:03,58632,365,3,0.050000001,146759,59.99000168,-2.700000048,1,59.99000168,56.99000168,-153.8699951,Central America,Distrito Federal,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,5/8/2017 21:03,Second Class
DEBIT,3,2,12.14000034,56.99000168,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Amber,6517,Sheppard,XXXXXXXXX,Consumer,PR,2963 Indian Elk Pathway,725,4,Apparel,18.20879936,-66.37049866,LATAM,Chihuahua,México,6517,2/4/2017 0:09,52407,365,3,0.050000001,130975,59.99000168,0.209999993,1,59.99000168,56.99000168,12.14000034,Central America,Chihuahua,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2/7/2017 0:09,Second Class
DEBIT,4,2,2.470000029,123.4899979,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,942,Smith,XXXXXXXXX,Consumer,PR,6828 Tawny Ridge,725,4,Apparel,18.24758339,-66.02572632,LATAM,León,Nicaragua,942,4/27/2015 12:27,7983,403,6.5,0.050000001,19955,129.9900055,0.02,1,129.9900055,123.4899979,2.470000029,Central America,León,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/1/2015 12:27,Second Class
DEBIT,4,2,-13.56000042,56.99000168,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,5992,Cross,XXXXXXXXX,Consumer,PR,3820 Iron Inlet,725,4,Apparel,18.21849823,-66.37050629,LATAM,Valinhos,Brasil,5992,6/7/2017 17:40,60883,365,3,0.050000001,152342,59.99000168,-0.239999995,1,59.99000168,56.99000168,-13.56000042,South America,São Paulo,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/11/2017 17:40,Second Class
DEBIT,5,2,9.260000229,123.4899979,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Elizabeth,4490,Smith,XXXXXXXXX,Consumer,PR,6317 Golden Bear Dell,725,4,Apparel,18.20479202,-66.37050629,LATAM,Buenos Aires,Argentina,4490,4/30/2017 15:37,58274,403,6.5,0.050000001,145817,129.9900055,0.079999998,1,129.9900055,123.4899979,9.260000229,South America,Buenos Aires,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/5/2017 15:37,Second Class
